CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
0.0,2.0,1.0,0.0,0.0,6.0,1.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,0.0,0
0.0,0.0,1.0,1.0,4.0,3.0,1.0,116.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,7.0,3.0,0.0,2.18,1.0,1.0,0.0,0.83,0.0,2.0,5.0,1
0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,1.0,0.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,3.0,2.67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,0.0,1.0,2.0,30.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,8.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,6.0,23.0,0.0,1.0,0.0,2.0,2.0,1.0,1.78,0.0,1.0,0.0,0.6,0.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,2.0,0.0,3.0,17.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,19.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,1.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.0,0.0,14.0,1.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,5.0,1.0,49.0,1.0,0.0,3.0,5.0,0.0,2.0,0.0,1.0,1.0,1.0,1.4,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0
2.0,0.0,6.0,1.0,22.0,0.0,6.0,28.0,1.0,0.0,0.0,21.0,2.0,1.0,0.0,9.0,1.0,0.0,7.22,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,19.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,9.0,2.0,0.0,5.67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,19.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,3.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,3.67,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,19.0,2.0,1.0,0.0,6.0,0.0,4.0,0.0,5.0,2.0,0.0,6.14,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,4.0,1.0,1.0,3.0,0.0,4.0,1.0,7.0,2.0,0.0,2.6,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,2.0,0.0,3.67,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,2.0,2.0,0.0,4.0,1.0,4.0,0.0,3.0,2.0,0.0,3.67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,4.0,2.0,0.0,4.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,25.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,3.33,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,6.0,0.0,1.0,1.0,26.0,2.0,1.0,0.0,3.0,1.0,4.0,0.0,6.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,3.0,1.0,2.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,5.0,3.0,1.0,7.0,0.0,4.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,1.6,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,2.0,0.0,2.0,1.0,4.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,4.0,1.0,0.0,4.0,0.0,4.0,0.0,3.0,2.0,0.0,4.6,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,25.0,2.0,1.0,0.0,2.0,2.0,5.0,0.0,1.0,2.0,0.0,2.33,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,2.0,1.0,0.0,2.0,3.0,5.0,0.0,1.0,2.0,0.0,4.67,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,5.0,1.0,29.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,3.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,4.0,1.0,28.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,0.0,3.67,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,4.0,2.0,4.0,1.0,4.0,0.0,5.0,2.0,0.0,3.12,0.0,1.0,0.0,0.5,0.0,1.0,2.0,0
0.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,4.0,1.0,0.0,5.0,1.0,4.0,0.0,3.0,2.0,0.0,5.17,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,5.0,2.0,4.0,6.0,0.0,4.0,1.0,3.0,2.0,0.0,3.88,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,3.0,3.0,4.0,3.0,1.0,4.0,0.0,6.0,2.0,0.0,4.17,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,5.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,3.0,1.0,0.0,4.0,4.0,4.0,0.0,5.0,2.0,0.0,14.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,3.0,0.0,1.0,16.0,1.0,0.0,2.0,12.0,0.0,1.0,0.0,5.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,25.0,3.0,1.0,0.0,5.0,1.0,4.0,4.0,4.0,2.0,0.0,4.33,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,11.0,0.0,0.0,21.0,0.0,4.0,0.0,3.0,2.0,0.0,4.05,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,4.0,2.0,0.0,5.67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,25.0,4.0,1.0,0.0,6.0,3.0,4.0,0.0,3.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,3.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,0.0,4.67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,3.0,1.0,0.0,4.0,2.0,4.0,0.0,3.0,2.0,0.0,6.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,1.0,0.0,3.0,1.0,4.0,0.0,5.0,2.0,0.0,5.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,1.0,0.0,2.0,0.0,4.0,0.0,3.0,2.0,0.0,2.67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,3.0,0.0,0.0,12.0,1.0,4.0,0.0,5.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,1.0,0.0,1.0,2.0,5.0,0.0,2.0,2.0,0.0,4.5,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,2.0,0.0,1.0,0.0,5.0,0.0,3.0,2.0,0.0,3.33,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,39.0,7.0,0.0,0.0,11.0,3.0,4.0,0.0,5.0,2.0,0.0,6.82,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,2.0,1.0,0.0,5.0,0.0,4.0,0.0,5.0,1.0,0.0,2.5,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,2.0,0.0,5.0,1.0,4.0,0.0,4.0,2.0,0.0,5.29,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0
5.0,0.0,1.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,1.0,6.0,0.0,3.0,0.0,7.0,1.0,1.0,3.73,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,1.0,4.0,0.0,2.0,17.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,2.0,21.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,4.0,3.0,23.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,13.0,13.0,3.0,2.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,5.0,3.67,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,1.0,1.0,5.0,16.0,0.0,1.0,0.0,3.0,1.0,0.0,1.53,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1
0.0,0.0,1.0,1.0,0.0,0.0,1.0,25.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,7.0,1.0,3.0,3.67,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0
3.0,0.0,1.0,1.0,0.0,6.0,6.0,103.0,1.0,0.0,12.0,10.0,8.0,2.0,0.0,11.0,2.0,1.0,10.54,1.0,1.0,0.0,0.8,0.0,4.0,2.0,1
0.0,0.0,1.0,3.0,0.0,0.0,1.0,17.0,2.0,0.0,5.0,3.0,4.0,3.0,0.0,7.0,1.0,2.0,12.33,5.0,1.0,0.0,1.0,0.0,3.0,0.0,0
0.0,0.0,1.0,4.0,0.0,1.0,1.0,20.0,2.0,0.0,5.0,3.0,6.0,3.0,0.0,7.0,1.0,4.0,12.0,10.0,1.0,0.0,1.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,8.0,17.0,0.0,1.0,0.0,4.0,1.0,1.0,1.12,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,6.0,13.0,0.0,1.0,0.0,1.0,1.0,1.0,1.08,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.33,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,11.0,23.0,0.0,1.0,0.0,1.0,1.0,1.0,1.09,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,1.0,6.0,11.0,0.0,6.0,0.0,6.0,1.0,1.0,1.08,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,2.0,37.0,3.0,6.0,11.0,22.0,0.0,3.0,0.0,9.0,1.0,0.0,3.71,0.0,1.0,0.0,0.43,0.0,4.0,2.0,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,7.0,2.0,0.0,3.6,1.0,1.0,0.0,0.5,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0
0.0,6.0,1.0,0.0,0.0,8.0,1.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.83,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,1.0,1.0,2.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,4.11,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0
1.0,0.0,3.0,7.0,2.0,0.0,3.0,17.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.33,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,2.0,0.0,0.0,0.0,6.0,16.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,7.5,7.0,5.0,2.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,2.0,1.0,0.0,4.0,0.0,4.0,0.0,6.0,2.0,0.0,3.2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,19.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,2.5,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0.0,0.0,2.0,19.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,6.0,1.0,4.0,13.0,13.0,2.0,1.0,0.0,0.0,3.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,2.0,1.0,0.0,3.0,2.0,4.0,0.0,7.0,2.0,0.0,9.5,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,3.0,3.0,60.0,1.0,1.0,3.0,10.0,1.0,7.0,0.0,11.0,1.0,0.0,6.27,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0
2.0,0.0,3.0,0.0,2.0,2.0,6.0,22.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,1.0,0.0,6.67,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0
3.0,0.0,1.0,0.0,0.0,4.0,1.0,39.0,3.0,1.0,0.0,4.0,2.0,6.0,0.0,9.0,2.0,0.0,4.25,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,2.0,1.0,0.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,22.0,4.0,1.0,1.0,5.0,0.0,4.0,0.0,6.0,2.0,0.0,4.83,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,4.0,1.0,1.0,3.4,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,9.0,5.0,0.0,1.0,0.0,3.0,2.0,0.0,2.33,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,2.0,1.0,0.0,2.0,1.0,5.0,0.0,3.0,2.0,0.0,4.67,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,2.0,2.0,0.0,2.0,1.0,4.0,0.0,4.0,2.0,0.0,3.5,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,3.0,1.33,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0
0.0,0.0,1.0,2.0,0.0,0.0,1.0,16.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,5.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,1.0,2.0,1.0,2.0,0.0,5.0,0.0,2.0,1.0,1.0,2.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,11.0,26.0,0.0,6.0,0.0,10.0,1.0,0.0,1.69,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,4.0,1.0,0.0,4.0,0.0,5.0,0.0,3.0,2.0,0.0,1.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,1.0,24.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,6.0,2.0,0.0,4.67,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,3.0,1.0,1.0,3.0,4.0,5.0,0.0,5.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,1.0,2.0,0.0,5.0,0.0,4.0,2.0,0.0,4.33,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,3.0,2.0,0.0,2.43,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,5.0,3.0,0.0,7.0,0.0,4.0,0.0,6.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.0,3.0,2.0,5.0,6.0,2.0,4.0,0.0,6.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,2.0,30.0,3.0,2.0,5.0,6.0,1.0,4.0,0.0,7.0,2.0,0.0,3.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,3.0,3.0,0.0,5.0,1.0,4.0,0.0,5.0,2.0,0.0,3.75,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,2.0,2.0,0.0,4.0,1.0,4.0,0.0,5.0,2.0,0.0,4.17,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,2.0,26.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,5.0,1.0,2.0,4.5,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0
0.0,0.0,1.0,0.0,0.0,1.0,2.0,23.0,2.0,1.0,2.0,3.0,3.0,4.0,0.0,7.0,2.0,0.0,9.25,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,3.0,11.0,0.0,3.0,0.0,7.0,1.0,0.0,1.73,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,2.0,19.0,1.0,2.0,4.0,9.0,0.0,4.0,0.0,7.0,2.0,2.0,2.82,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0
1.0,0.0,1.0,2.0,2.0,0.0,3.0,29.0,2.0,3.0,2.0,5.0,1.0,4.0,0.0,6.0,2.0,1.0,8.22,2.0,1.0,0.0,0.67,0.0,4.0,2.0,0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,2.0,1.0,2.0,3.0,2.0,5.0,0.0,10.0,2.0,0.0,5.4,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0
